EventID,FightID,RedCorner,RedCornerID,BlueCorner,BlueCornerID,WeightClass,Referee,Championship,FightEndRound,FightEndTime,MaxRounds,Blue_Back_Control_Time,Blue_Body_Significant_Strikes_Attempts,Blue_Body_Significant_Strikes_Landed,Blue_Body_Total_Strikes_Attempts,Blue_Body_Total_Strikes_Landed,Blue_Clinch_Body_Strikes_Attempts,Blue_Clinch_Body_Strikes_Landed,Blue_Clinch_Head_Strikes_Attempts,Blue_Clinch_Head_Strikes_Landed,Blue_Clinch_Leg_Strikes_Attempts,Blue_Clinch_Leg_Strikes_Landed,Blue_Clinch_Significant_Kicks_Attempts,Blue_Clinch_Significant_Kicks_Landed,Blue_Clinch_Significant_Punches_Attempts,Blue_Clinch_Significant_Punches_Landed,Blue_Clinch_Significant_Strikes_Attempts,Blue_Clinch_Significant_Strikes_Landed,Blue_Clinch_Time,Blue_Clinch_Total_Strikes_Attempts,Blue_Clinch_Total_Strikes_Landed,Blue_Control_Time,Blue_Distance_Body_Kicks_Attempts,Blue_Distance_Body_Kicks_Landed,Blue_Distance_Body_Punches_Attempts,Blue_Distance_Body_Punches_Landed,Blue_Distance_Body_Strikes_Attempts,Blue_Distance_Body_Strikes_Landed,Blue_Distance_Head_Kicks_Attempts,Blue_Distance_Head_Kicks_Landed,Blue_Distance_Head_Punches_Attempts,Blue_Distance_Head_Punches_Landed,Blue_Distance_Head_Strikes_Attempts,Blue_Distance_Head_Strikes_Landed,Blue_Distance_Leg_Kicks_Attempts,Blue_Distance_Leg_Kicks_Landed,Blue_Distance_Leg_Strikes_Attempts,Blue_Distance_Leg_Strikes_Landed,Blue_Distance_Strikes_Attempts,Blue_Distance_Strikes_Landed,Blue_Distance_Time,Blue_Ground_Body_Strikes_Attempts,Blue_Ground_Body_Strikes_Landed,Blue_Ground_Control_Time,Blue_Ground_Head_Strikes_Attempts,Blue_Ground_Head_Strikes_Landed,Blue_Ground_Leg_Strikes_Attempts,Blue_Ground_Leg_Strikes_Landed,Blue_Ground_Significant_Kicks_Attempts,Blue_Ground_Significant_Kicks_Landed,Blue_Ground_Significant_Punches_Attempts,Blue_Ground_Significant_Punches_Landed,Blue_Ground_Significant_Strikes_Attempts,Blue_Ground_Significant_Strikes_Landed,Blue_Ground_Time,Blue_Ground_Total_Strikes_Attempts,Blue_Ground_Total_Strikes_Landed,Blue_Guard_Control_Time,Blue_Half_Guard_Control_Time,Blue_Head_Significant_Strikes_Attempts,Blue_Head_Significant_Strikes_Landed,Blue_Head_Total_Strikes_Attempts,Blue_Head_Total_Strikes_Landed,Blue_Kicks_Attempts,Blue_Kicks_Landed,Blue_Knock_Down_Attempts,Blue_Knock_Down_Landed,Blue_Legs_Significant_Strikes_Attempts,Blue_Legs_Significant_Strikes_Landed,Blue_Legs_Total_Strikes_Attempts,Blue_Legs_Total_Strikes_Landed,Blue_Misc__Ground_Control_Time,Blue_Mount_Control_Time,Blue_Neutral_Time,Blue_Punches_Attempts,Blue_Punches_Landed,Blue_Reversals_Attempts,Blue_Reversals_Landed,Blue_Side_Control_Time,Blue_Significant_Strikes_Attempts,Blue_Significant_Strikes_Landed,Blue_Standing_Time,Blue_Standups_Attempts,Blue_Standups_Landed,Blue_Submissions_Attempts,Blue_Submissions_Landed,Blue_Takedowns_Attempts,Blue_Takedowns_Landed,Blue_Total_Strikes_Attempts,Blue_Total_Strikes_Landed,Red_Back_Control_Time,Red_Body_Significant_Strikes_Attempts,Red_Body_Significant_Strikes_Landed,Red_Body_Total_Strikes_Attempts,Red_Body_Total_Strikes_Landed,Red_Clinch_Body_Strikes_Attempts,Red_Clinch_Body_Strikes_Landed,Red_Clinch_Head_Strikes_Attempts,Red_Clinch_Head_Strikes_Landed,Red_Clinch_Leg_Strikes_Attempts,Red_Clinch_Leg_Strikes_Landed,Red_Clinch_Significant_Kicks_Attempts,Red_Clinch_Significant_Kicks_Landed,Red_Clinch_Significant_Punches_Attempts,Red_Clinch_Significant_Punches_Landed,Red_Clinch_Significant_Strikes_Attempts,Red_Clinch_Significant_Strikes_Landed,Red_Clinch_Time,Red_Clinch_Total_Strikes_Attempts,Red_Clinch_Total_Strikes_Landed,Red_Control_Time,Red_Distance_Body_Kicks_Attempts,Red_Distance_Body_Kicks_Landed,Red_Distance_Body_Punches_Attempts,Red_Distance_Body_Punches_Landed,Red_Distance_Body_Strikes_Attempts,Red_Distance_Body_Strikes_Landed,Red_Distance_Head_Kicks_Attempts,Red_Distance_Head_Kicks_Landed,Red_Distance_Head_Punches_Attempts,Red_Distance_Head_Punches_Landed,Red_Distance_Head_Strikes_Attempts,Red_Distance_Head_Strikes_Landed,Red_Distance_Leg_Kicks_Attempts,Red_Distance_Leg_Kicks_Landed,Red_Distance_Leg_Strikes_Attempts,Red_Distance_Leg_Strikes_Landed,Red_Distance_Strikes_Attempts,Red_Distance_Strikes_Landed,Red_Distance_Time,Red_Ground_Body_Strikes_Attempts,Red_Ground_Body_Strikes_Landed,Red_Ground_Control_Time,Red_Ground_Head_Strikes_Attempts,Red_Ground_Head_Strikes_Landed,Red_Ground_Leg_Strikes_Attempts,Red_Ground_Leg_Strikes_Landed,Red_Ground_Significant_Kicks_Attempts,Red_Ground_Significant_Kicks_Landed,Red_Ground_Significant_Punches_Attempts,Red_Ground_Significant_Punches_Landed,Red_Ground_Significant_Strikes_Attempts,Red_Ground_Significant_Strikes_Landed,Red_Ground_Time,Red_Ground_Total_Strikes_Attempts,Red_Ground_Total_Strikes_Landed,Red_Guard_Control_Time,Red_Half_Guard_Control_Time,Red_Head_Significant_Strikes_Attempts,Red_Head_Significant_Strikes_Landed,Red_Head_Total_Strikes_Attempts,Red_Head_Total_Strikes_Landed,Red_Kicks_Attempts,Red_Kicks_Landed,Red_Knock_Down_Attempts,Red_Knock_Down_Landed,Red_Legs_Significant_Strikes_Attempts,Red_Legs_Significant_Strikes_Landed,Red_Legs_Total_Strikes_Attempts,Red_Legs_Total_Strikes_Landed,Red_Misc__Ground_Control_Time,Red_Mount_Control_Time,Red_Neutral_Time,Red_Punches_Attempts,Red_Punches_Landed,Red_Reversals_Attempts,Red_Reversals_Landed,Red_Side_Control_Time,Red_Significant_Strikes_Attempts,Red_Significant_Strikes_Landed,Red_Standing_Time,Red_Standups_Attempts,Red_Standups_Landed,Red_Submissions_Attempts,Red_Submissions_Landed,Red_Takedowns_Attempts,Red_Takedowns_Landed,Red_Total_Strikes_Attempts,Red_Total_Strikes_Landed,Result,Method,Country,City,Venue,Date,EventStart,FightYear,EventID2,RedOdds,BlueOdds
681,4935,Gray Maynard,374,Ross Pearson,875,Lightweight,Keith Peterson,,2,0,3,0,8,4,8,4,4,3,3,3,0,0,1,1,0,0,7,6,27,13,12,6,5,4,6,4,4,1,2,1,46,25,38,13,1,1,2,2,44,16,402,0,0,1,4,4,0,0,2,2,9,7,4,4,22,7,7,0,0,45,20,54,29,11,9,0,1,2,2,2.0,2.0,1,0,402,65,40,0,0,0,55,26,429,0,2,0,0,0,0,64,35,0,7,6,14,12,3,3,0,0,0,0,0,0,0,0,3,3,27,8,8,43,0,0,14,10,4,3,0,0,44,10,40,9,0,0,0,0,44,12,402,0,0,21,0,0,0,0,0,0,2,0,0,0,22,6,5,0,0,40,9,44,13,0,0,0,0,0,0,0.0,0.0,21,0,402,60,20,0,0,0,47,15,429,0,0,0,0,4,2,58,25,Loss,KO/TKO,USA,Bangor,Cross Insurance Center,2014-08-16,20:00:02,2014,681,2.3600000000000003,1.6666666666666665
683,4937,Matt Mitrione,1163,Derrick Lewis,2082,Heavyweight,Mario Yamasaki,,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0,0,29,1,1,0,0,0,1,1,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,3,3,3,2,0,0,0,0,3,2,29,0,0,12,8,5,0,0,0,0,10,9,8,5,12,10,7,0,0,11,7,13,9,1,0,0,0,0,0,0.0,0.0,12,0,29,13,12,0,0,0,11,7,29,0,0,0,0,0,0,13,9,Win,KO/TKO,USA,Ledyard,Foxwoods Resort Casino,2014-09-05,19:00:08,2014,683,2.15,1.7874015748031495
684,4939,Cat Zingano,2017,Amanda Nunes,1719,Women's Bantamweight,Jason Herzog,,3,0:00,3,0,1,1,1,1,1,1,2,0,0,0,1,1,1,1,3,1,47,4,2,188,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,1,2,1,22,0,0,188,31,19,1,1,6,4,47,38,32,20,611,48,33,59,31,34,19,49,32,8,6,0,0,2,2,4.0,3.0,98,0,69,54,44,0,0,0,37,22,69,0,0,0,0,2,1,54,36,0,9,7,25,23,3,3,5,4,0,0,7,5,3,1,8,7,47,14,11,423,0,0,0,0,0,0,0,0,3,2,5,1,0,0,0,0,5,1,22,6,4,423,39,26,2,2,10,9,52,46,47,32,611,97,81,60,172,49,31,84,65,18,15,0,0,2,2,7.0,5.0,102,42,69,125,115,0,0,47,60,40,69,0,0,3,0,3,3,116,93,Win,KO/TKO,USA,Las Vegas,MGM Grand Garden Arena,2014-09-27,16:00:15,2014,684,1.4545454545454546,2.9699999999999998
678,4941,Akbarh Arreola,2287,Tiago Trator,2289,Lightweight,Mike Beltran,,3,0:00,3,0,19,8,22,11,8,4,14,8,13,12,22,20,12,10,35,24,187,58,46,209,12,8,7,6,11,4,4,0,101,21,88,12,29,29,28,22,127,38,660,0,0,41,0,0,1,0,4,3,0,0,1,0,53,10,4,0,0,102,20,103,21,85,74,0,0,42,34,70.0,56.0,41,0,679,130,44,0,0,0,163,62,847,0,1,0,0,0,0,195,88,0,18,16,18,16,1,1,1,0,0,0,3,2,1,0,2,1,187,2,1,12,16,14,2,2,16,14,9,2,35,13,43,7,9,6,9,5,68,26,660,1,1,12,2,2,0,0,1,0,2,1,3,3,53,3,3,0,0,46,9,46,9,38,24,0,0,9,5,9.0,5.0,12,0,679,40,16,0,0,0,73,30,847,0,0,0,0,2,2,73,30,Loss,DEC,USA,San Jose,San Jose Civic Auditorium,2014-07-26,13:15:18,2014,678,,
677,4942,Ruan Potts,2197,Anthony Hamilton,2215,Heavyweight,Steven Davis,,2,0:00,3,0,53,53,69,69,3,3,0,0,2,2,5,5,1,0,5,5,58,8,8,354,0,0,0,0,0,0,1,1,4,2,4,2,1,1,2,2,6,4,182,50,50,317,1,0,2,1,3,3,56,52,53,51,317,73,70,25,209,5,2,11,8,13,11,0,0,6,5,7.0,5.0,66,0,203,71,64,0,0,17,64,60,240,0,0,0,0,6,5,87,82,0,2,1,5,3,0,0,2,2,0,0,1,1,3,3,2,2,58,11,10,0,4,1,0,0,2,1,6,0,13,1,21,5,2,1,4,2,27,8,182,0,0,0,0,0,0,0,1,0,0,0,0,0,317,7,6,0,0,23,7,36,19,17,5,0,0,4,2,4.0,2.0,0,0,203,43,30,0,0,0,29,10,240,0,1,0,0,3,0,45,24,Loss,KO/TKO,USA,Sacramento,Sleep Train Arena,2014-08-30,17:00:29,2014,677,3.01,1.4444444444444444
683,4943,Chris Beal,2220,Tateki Matsuda,2318,Bantamweight,Mario Yamasaki,,3,0,3,0,8,4,14,8,1,0,1,0,1,1,1,1,1,0,3,1,44,3,1,93,8,6,4,2,6,3,6,0,59,18,71,17,26,23,28,17,105,37,445,1,1,78,2,2,0,0,1,1,0,0,3,3,412,34,32,0,29,74,19,99,44,42,31,0,0,29,18,29.0,18.0,12,0,466,104,57,0,0,37,111,41,489,0,2,0,0,1,0,142,70,0,5,4,8,7,3,3,8,4,0,0,3,3,6,4,11,7,44,16,12,342,2,1,1,1,2,1,1,1,82,20,74,13,1,1,1,1,77,15,445,0,0,334,35,23,0,0,0,0,45,38,35,23,412,51,39,100,115,117,40,135,58,7,6,0,0,1,1,1.0,1.0,85,34,466,141,70,0,0,0,123,45,489,0,0,1,0,4,3,144,66,Win,DEC,USA,Ledyard,Foxwoods Resort Casino,2014-09-05,19:00:08,2014,683,1.1869158878504673,5.5
683,4944,Rafael Natal,1594,Chris Camozzi,1550,Middleweight,Keith Peterson,,3,0,3,0,10,10,14,14,6,6,6,4,0,0,9,6,8,5,12,10,311,30,25,167,4,1,3,2,4,4,7,1,77,31,76,35,17,15,20,18,100,57,528,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,4,0,0,82,39,97,51,42,28,0,0,20,18,23.0,21.0,0,0,565,101,50,0,0,0,112,67,839,0,2,0,0,1,0,134,86,0,22,16,22,16,3,2,3,2,2,2,1,1,5,3,8,6,311,18,15,168,12,3,7,5,19,14,2,0,39,10,33,4,12,11,13,12,65,30,528,0,0,61,0,0,0,0,0,0,0,0,0,0,61,1,1,5,0,36,6,43,12,32,20,0,0,15,14,19.0,18.0,56,0,565,58,24,0,0,0,73,36,839,0,0,0,0,12,2,84,46,Win,DEC,USA,Ledyard,Foxwoods Resort Casino,2014-09-05,19:00:08,2014,683,1.526315789473684,2.71
683,4945,Al Iaquinta,1983,Rodrigo Damm,1367,Lightweight,Herb Dean,,3,0,3,0,6,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,168,51,0,0,3,1,177,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,51,168,51,0,0,0,0,3,1,3.0,1.0,0,0,0,0,0,0,0,0,177,57,0,0,0,0,0,5,0,177,57,0,26,14,26,14,0,0,3,2,0,0,0,0,0,0,3,2,0,3,2,0,0,0,0,0,26,14,0,0,0,0,179,64,0,0,12,12,217,90,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,183,67,183,67,0,0,0,1,12,12,12.0,12.0,0,0,0,0,0,0,0,0,221,93,0,0,0,0,0,0,0,221,93,Win,KO/TKO,USA,Ledyard,Foxwoods Resort Casino,2014-09-05,19:00:08,2014,683,1.169779286926995,5.9
685,4946,Leonardo Santos,2078,Efrain Escudero,542,Lightweight,Jerin Valel,,3,0:00,3,0,11,6,16,11,2,1,3,3,0,0,0,0,0,0,5,4,66,22,18,50,0,0,0,0,9,5,0,0,0,0,73,22,0,0,10,10,92,37,408,0,0,45,4,2,0,0,0,0,0,0,4,2,425,29,22,3,0,80,27,108,48,0,0,0,1,10,10,19.0,18.0,0,42,436,0,0,0,0,0,101,43,474,0,1,0,0,0,0,143,77,206,17,7,22,12,1,1,2,0,0,0,0,0,0,0,3,1,66,4,2,413,0,0,0,0,15,5,0,0,0,0,58,9,0,0,6,6,79,20,408,1,1,380,15,14,0,0,0,0,0,0,16,15,425,49,44,0,99,75,23,104,48,0,0,0,0,6,6,6.0,6.0,0,45,436,0,0,0,0,30,98,36,474,0,0,0,0,4,2,132,66,,,Brazil,Brasilia,Ginasio Nilson Nelson,2014-09-13,18:45:04,2014,685,1.4545454545454546,2.9699999999999998
685,4948,Paulo Thiago,651,Sean Spencer,2053,Welterweight,Fernando Yamasaki,,3,0:00,3,35,20,13,21,14,3,3,2,1,0,0,0,0,0,0,5,4,151,7,6,281,0,0,0,0,17,10,0,0,0,0,121,34,0,0,3,3,141,47,426,0,0,265,12,11,1,1,0,0,0,0,13,12,325,54,52,0,187,135,46,177,87,0,0,0,1,4,4,4.0,4.0,0,43,451,0,0,0,0,0,159,63,577,0,1,0,0,2,1,202,105,0,14,9,20,15,3,3,1,0,1,1,0,0,0,0,5,4,151,8,6,170,0,0,0,0,11,6,0,0,0,0,94,25,0,0,1,1,106,32,426,0,0,60,0,0,0,0,0,0,0,0,0,0,325,9,8,39,21,95,25,100,28,0,0,0,0,2,2,3.0,3.0,0,0,451,0,0,0,0,0,111,36,577,0,2,0,0,7,0,123,46,Loss,DEC,Brazil,Brasilia,Ginasio Nilson Nelson,2014-09-13,18:45:04,2014,685,3.15,1.4149377593360997
685,4949,Igor Araujo,2100,George Sullivan,2174,Welterweight,Fernando Yamasaki,,2,0:00,3,0,8,8,22,22,2,2,0,0,0,0,0,0,0,0,2,2,84,22,21,220,0,0,0,0,3,3,0,0,0,0,19,0,0,0,2,2,24,5,122,3,3,214,33,32,1,1,0,0,0,0,37,36,245,91,85,30,78,52,32,112,86,0,0,0,0,3,3,3.0,3.0,0,106,140,0,0,0,0,0,63,43,206,0,2,0,0,2,1,137,111,0,5,2,5,2,1,1,0,0,0,0,0,0,0,0,1,1,84,1,1,91,0,0,0,0,4,1,0,0,0,0,10,2,0,0,5,4,19,7,122,0,0,31,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,10,2,10,2,0,0,0,0,5,4,5.0,4.0,0,31,140,0,0,0,0,0,20,8,206,0,1,0,0,7,2,20,8,Loss,KO/TKO,Brazil,Brasilia,Ginasio Nilson Nelson,2014-09-13,18:45:04,2014,685,1.7518796992481203,2.2
677,4950,Ramsey Nijem,1814,Diego Ferreira,2208,Lightweight,Herb Dean,,2,0:00,3,0,11,6,11,6,0,0,0,0,0,0,3,3,4,3,0,0,17,1,1,50,6,3,2,1,9,4,2,0,47,10,49,10,4,2,3,2,61,16,254,2,2,50,7,7,0,0,0,0,11,10,9,9,142,17,16,0,0,56,17,65,25,15,8,0,1,3,2,3.0,2.0,50,0,266,65,25,0,0,0,70,25,271,0,2,2,0,0,0,79,33,0,4,3,7,6,0,0,1,0,0,0,1,0,3,3,1,0,17,3,2,97,2,2,3,3,4,3,2,1,42,20,40,10,3,3,2,2,46,15,254,0,0,92,11,3,0,0,0,0,9,4,11,3,142,18,10,55,9,52,13,58,19,8,6,0,0,2,2,2.0,2.0,27,0,266,67,40,0,0,1,58,18,271,0,0,0,0,4,2,67,27,Loss,KO/TKO,USA,Sacramento,Sleep Train Arena,2014-08-30,17:00:29,2014,677,2.65,
684,4951,John Howard,646,Brian Ebersole,1209,Welterweight,Chris Tognoni,,3,0:00,3,0,14,7,22,15,6,3,5,4,7,6,8,8,8,8,18,13,212,32,27,199,8,7,0,0,8,4,1,0,50,21,44,13,15,13,20,15,72,32,339,0,0,155,4,4,0,0,0,0,3,2,4,4,348,52,45,17,7,53,21,107,68,44,40,0,0,27,21,27.0,21.0,131,0,473,143,109,0,0,0,94,49,551,0,0,0,0,5,1,156,104,69,10,8,46,42,8,7,15,6,3,3,6,5,11,8,26,16,212,52,38,227,0,0,4,3,2,1,0,0,37,23,25,13,12,11,13,12,40,26,339,0,0,184,0,0,0,0,0,0,0,0,0,0,348,36,33,15,88,40,19,66,40,20,18,0,0,16,15,16.0,15.0,12,0,473,117,96,0,0,0,66,42,551,0,2,0,0,4,2,128,97,Loss,DEC,USA,Las Vegas,MGM Grand Garden Arena,2014-09-27,16:00:15,2014,684,1.4048582995951417,3.2
684,4952,Patrick Cote,405,Stephen Thompson,1944,Welterweight,Jason Herzog,,3,0:00,3,0,16,9,17,10,3,3,5,4,1,1,4,4,13,10,9,8,178,10,9,32,8,6,3,2,13,6,7,1,100,47,96,39,6,6,7,7,116,52,711,0,0,11,8,3,1,1,1,1,4,3,9,4,11,12,6,2,0,109,46,112,48,30,22,0,1,9,9,9.0,9.0,9,0,761,120,62,0,0,0,134,64,889,0,0,0,0,0,0,138,67,0,26,8,28,10,1,1,5,3,8,8,12,8,0,0,14,12,178,16,14,107,6,0,19,8,25,7,4,0,60,11,47,6,32,20,37,28,109,41,711,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,52,9,52,9,56,30,0,0,45,36,45.0,36.0,0,0,761,84,24,0,0,0,123,53,889,0,1,0,0,8,0,125,55,Loss,DEC,USA,Las Vegas,MGM Grand Garden Arena,2014-09-27,16:00:15,2014,684,4.05,1.2857142857142856
682,4953,Neil Magny,2047,Alex Garcia,2130,Welterweight,John McCarthy,,3,0,3,67,4,1,14,10,0,0,1,0,0,0,0,0,1,0,1,0,153,3,2,372,0,0,1,0,4,1,0,0,24,6,30,3,0,0,0,0,34,4,272,0,0,285,4,1,0,0,0,0,2,1,4,1,475,31,21,150,20,35,4,52,16,3,1,0,0,0,0,2.0,1.0,48,0,280,45,22,0,0,0,39,5,425,0,1,0,0,7,3,68,27,7,7,6,30,29,4,3,1,1,13,13,9,9,4,3,18,17,153,27,26,248,1,0,0,0,1,1,0,0,49,22,50,15,0,0,0,0,51,16,272,2,2,189,5,2,3,2,6,5,48,47,10,6,475,97,88,1,133,56,18,107,64,17,15,0,0,16,15,38.0,37.0,48,0,280,171,140,0,0,0,79,39,425,0,4,0,0,6,3,175,130,Win,DEC,USA,Tulsa,BOK Center,2014-08-23,6:30:17,2014,682,2.35,1.6711409395973154
684,4955,Demetrious Johnson,1495,Chris Cariaso,1253,Flyweight,Herb Dean,UFC Flyweight Title,2,0,5,0,3,2,5,4,2,2,0,0,0,0,1,1,0,0,2,2,60,2,2,3,2,1,0,0,1,0,1,0,25,6,19,1,6,3,5,3,25,4,161,0,0,0,0,0,0,0,0,0,0,0,0,0,228,8,7,0,0,19,1,25,6,11,6,0,0,5,3,5.0,3.0,0,0,162,39,20,0,0,0,27,6,221,0,1,0,0,1,0,35,13,0,15,13,15,13,11,10,0,0,0,0,10,10,0,0,11,10,60,13,12,284,2,2,1,1,1,1,3,2,12,6,13,4,4,1,4,2,18,7,161,3,2,228,11,8,0,0,3,2,10,10,14,10,228,35,28,97,40,24,12,46,31,23,18,0,0,4,2,5.0,3.0,88,0,162,52,45,0,0,3,43,27,221,0,0,2,0,1,1,66,47,Win,SUB,USA,Las Vegas,MGM Grand Garden Arena,2014-09-27,16:00:15,2014,684,1.0625,11.5
681,4957,Sara McMann,2022,Lauren Murphy,2293,Women's Bantamweight,Kevin MacDonald,,3,0,3,0,1,1,6,6,1,1,1,1,1,1,3,2,1,1,3,3,101,21,20,14,0,0,1,0,0,0,0,0,52,16,41,10,5,4,5,5,46,15,222,0,0,14,34,30,0,0,0,0,3,3,34,30,577,169,158,0,0,76,41,211,168,22,20,0,0,6,6,19.0,19.0,14,0,245,230,183,0,0,0,83,48,323,0,3,0,0,0,0,236,193,0,12,6,25,18,2,2,0,0,2,2,4,4,0,0,4,4,101,4,4,641,4,1,5,3,9,3,0,0,53,13,41,11,7,6,7,7,57,21,222,1,1,563,18,12,0,0,0,0,38,31,19,13,577,51,39,375,76,59,23,78,37,15,11,0,0,9,9,9.0,9.0,88,0,245,111,61,0,0,24,80,38,323,0,0,0,0,9,5,112,64,Win,DEC,USA,Bangor,Cross Insurance Center,2014-08-16,20:00:02,2014,681,1.1736111111111112,5.8
685,4958,Bigfoot Silva,1431,Andrei Arlovski,367,Heavyweight,Jerin Valel,,1,0:00,5,0,5,4,5,4,1,1,2,0,0,0,0,0,0,0,3,1,0,3,1,3,0,0,0,0,4,3,0,0,0,0,21,4,0,0,1,1,26,8,176,0,0,3,4,4,0,0,0,0,0,0,4,4,3,5,5,0,0,27,8,28,9,0,0,0,1,1,1,1.0,1.0,0,3,176,0,0,0,0,0,33,13,176,0,0,0,0,0,0,34,14,0,3,2,3,2,0,0,2,1,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,3,2,0,0,0,0,5,1,0,0,3,2,11,5,176,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,2,7,2,0,0,0,0,3,2,3.0,2.0,0,0,176,0,0,0,0,0,13,6,176,0,0,0,0,0,0,13,6,,,Brazil,Brasilia,Ginasio Nilson Nelson,2014-09-13,18:45:04,2014,685,,4.6
684,4959,Dustin Poirier,1595,Conor McGregor,2057,Featherweight,Herb Dean,,1,0:00,3,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,4,1,5,0,26,8,21,4,0,0,0,0,25,5,106,0,0,0,4,4,0,0,0,0,0,0,4,4,0,4,4,0,0,25,8,25,8,7,1,0,1,0,0,0.0,0.0,0,0,106,28,9,0,0,0,29,9,106,0,0,0,0,0,0,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10,5,11,3,7,7,8,7,19,10,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,11,3,7,7,0,0,8,7,8.0,7.0,0,0,106,12,7,0,0,0,19,10,106,0,0,0,0,0,0,19,10,Loss,KO/TKO,USA,Las Vegas,MGM Grand Garden Arena,2014-09-27,16:00:15,2014,684,3.1,1.425531914893617
685,4961,Rani Yahya,1044,Johnny Bedford,1910,Bantamweight, ,,2,0:00,3,0,5,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,277,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,14,3,58,5,5,277,1,1,0,0,0,0,0,0,6,6,359,20,16,140,26,15,4,25,10,0,0,0,0,0,0,0.0,0.0,0,87,64,0,0,0,0,24,20,9,64,0,1,0,0,0,0,34,19,0,3,3,3,3,1,1,1,0,0,0,0,0,0,0,2,1,6,3,2,82,0,0,0,0,2,2,0,0,0,0,22,8,0,0,2,2,26,12,58,0,0,82,0,0,0,0,0,0,0,0,0,0,359,2,2,25,28,23,8,25,10,0,0,0,0,2,2,3.0,3.0,0,29,64,0,0,0,0,0,28,13,64,0,0,2,0,6,3,31,16,Win,SUB,Brazil,Brasilia,Ginasio Nilson Nelson,2014-09-13,18:45:04,2014,685,2.1799999999999997,1.7692307692307692
679,4963,Lipeng Zhang,2179,Brendan O'Reilly,2295,Lightweight,John Sharp,,3,0,3,0,8,4,17,13,3,3,0,0,1,0,0,0,0,0,4,3,194,14,13,195,0,0,0,0,5,1,0,0,0,0,30,7,0,0,6,4,41,12,215,0,0,99,5,0,0,0,0,0,0,0,5,0,491,66,49,70,12,35,7,84,44,0,0,0,0,7,4,20.0,17.0,0,17,221,0,0,0,0,0,50,15,409,0,0,0,0,3,0,121,74,273,9,6,27,23,6,5,1,1,0,0,0,0,0,0,7,6,194,22,20,484,0,0,0,0,3,1,0,0,0,0,18,2,0,0,6,6,27,9,215,0,0,392,6,4,0,0,0,0,0,0,6,4,491,130,101,20,85,25,7,145,100,0,0,0,0,6,6,7.0,7.0,0,14,221,0,0,0,0,0,40,19,409,0,0,1,0,4,2,179,130,Win,DEC,China,Macau,Cotai Arena,2014-08-23,18:34:06,2014,679,,1.7692307692307692
679,4964,Sai Wang,2180,Danny Mitchell,2156,Welterweight,Leon Roberts,,3,0,3,0,16,14,25,23,7,6,3,2,2,2,0,0,0,0,12,10,277,37,34,180,0,0,0,0,9,8,0,0,0,0,76,25,0,0,23,15,108,48,424,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2,1,0,0,79,27,93,39,0,0,0,0,25,17,29.0,21.0,0,0,481,0,0,0,0,0,120,58,701,0,0,1,0,8,0,147,83,0,20,17,27,23,10,10,12,8,0,0,0,0,0,0,22,18,277,35,28,239,0,0,0,0,10,7,0,0,0,0,71,22,0,0,8,6,89,35,424,0,0,199,10,8,3,3,0,0,0,0,13,11,199,54,48,128,0,93,38,136,75,0,0,0,0,11,9,15.0,13.0,0,71,481,0,0,0,0,0,124,64,701,0,0,0,0,2,0,178,111,Win,DEC,China,Macau,Cotai Arena,2014-08-23,18:34:06,2014,679,,1.4878048780487805
